Transactions Id,Sale Date,Sale Time,Customer Id,Gender,Age,Category,Quantity,Price Per Unit,Cost of Goods Sold,Total Sale
1229,02-11-2023,21:08:00,62,Male,58.0,Beauty,3.0,30.0,34.5,90.0
1230,04-12-2023,21:24:00,1,Male,54.0,Beauty,1.0,25.0,13.25,25.0
1231,29-01-2022,07:05:00,12,Female,23.0,Clothing,3.0,50.0,23.0,150.0
1232,23-05-2022,08:05:00,146,Female,43.0,Beauty,1.0,25.0,6.25,25.0
1233,01-10-2023,16:20:00,79,Female,51.0,Beauty,2.0,300.0,117.0,600.0
1234,07-09-2023,17:46:00,78,Female,62.0,Electronics,2.0,25.0,8.25,50.0
1235,04-04-2022,06:44:00,87,Female,23.0,Electronics,2.0,500.0,220.0,1000.0
1236,09-08-2023,18:19:00,4,Female,54.0,Clothing,1.0,25.0,8.75,25.0
1237,23-02-2022,09:20:00,48,Female,50.0,Beauty,2.0,500.0,215.0,1000.0
1238,17-09-2022,07:38:00,129,Female,39.0,Beauty,1.0,500.0,165.0,500.0
1239,08-07-2022,20:42:00,134,Male,38.0,Electronics,3.0,500.0,255.0,1500.0
1240,07-08-2022,07:42:00,144,Female,23.0,Beauty,1.0,300.0,90.0,300.0
1241,10-09-2023,17:28:00,26,Female,23.0,Electronics,3.0,25.0,24.5,75.0
1242,27-11-2023,18:32:00,5,Male,21.0,Clothing,1.0,25.0,11.25,25.0
1243,08-12-2023,17:11:00,4,Female,47.0,Electronics,3.0,300.0,138.0,900.0
1244,11-12-2022,16:47:00,100,Male,28.0,Beauty,2.0,50.0,19.5,100.0
1245,25-10-2022,20:47:00,129,Male,47.0,Clothing,3.0,30.0,36.0,90.0
1246,26-04-2023,22:54:00,3,Female,48.0,Electronics,2.0,25.0,11.5,50.0
1247,02-09-2023,18:17:00,78,Male,41.0,Electronics,2.0,30.0,35.7,60.0
1248,08-09-2022,08:20:00,68,Male,26.0,Clothing,3.0,300.0,111.0,900.0
1249,10-12-2022,21:44:00,95,Male,20.0,Clothing,1.0,50.0,60.0,50.0
1250,19-11-2022,20:39:00,96,Male,48.0,Electronics,1.0,50.0,48.5,50.0
1251,11-09-2022,21:08:00,137,Female,57.0,Beauty,4.0,50.0,57.5,200.0
1252,30-12-2023,20:18:00,5,Male,54.0,Electronics,1.0,300.0,117.0,300.0
1253,03-12-2023,19:58:00,108,Female,53.0,Clothing,4.0,500.0,605.0,2000.0
1254,12-04-2023,18:24:00,86,Male,41.0,Electronics,1.0,500.0,180.0,500.0
1255,20-01-2023,07:08:00,4,Male,48.0,Clothing,1.0,30.0,7.8,30.0
1256,05-11-2022,09:58:00,29,Male,23.0,Clothing,2.0,500.0,190.0,1000.0
1257,10-05-2022,11:55:00,29,Male,19.0,Beauty,4.0,500.0,255.0,2000.0
1258,03-12-2022,20:27:00,64,Female,37.0,Clothing,1.0,50.0,21.5,50.0
1259,03-11-2022,17:31:00,105,Female,45.0,Clothing,4.0,50.0,21.0,200.0
1260,19-07-2023,17:26:00,117,Male,28.0,Beauty,2.0,30.0,13.5,60.0
1261,27-09-2022,21:19:00,116,Male,21.0,Clothing,2.0,25.0,6.25,50.0
1262,13-08-2022,20:33:00,127,Female,32.0,Beauty,4.0,30.0,8.4,120.0
1263,07-09-2022,20:49:00,47,Male,23.0,Beauty,2.0,30.0,35.4,60.0
1264,27-05-2022,09:23:00,82,Male,47.0,Clothing,3.0,300.0,123.0,900.0
1265,05-11-2022,14:35:00,86,Male,55.0,Clothing,3.0,300.0,111.0,900.0
1266,03-09-2023,20:08:00,79,Female,19.0,Electronics,2.0,30.0,15.6,60.0
1267,23-12-2022,21:03:00,91,Female,32.0,Beauty,3.0,30.0,9.6,90.0
1268,09-06-2022,09:33:00,15,Female,28.0,Electronics,1.0,30.0,14.1,30.0
1269,01-01-2022,08:09:00,71,Male,25.0,Clothing,4.0,500.0,145.0,2000.0
1270,25-08-2022,22:54:00,84,Male,43.0,Electronics,1.0,300.0,108.0,300.0
1271,19-01-2022,19:31:00,27,Female,62.0,Beauty,4.0,30.0,9.0,120.0
1272,14-04-2022,11:59:00,66,Female,61.0,Electronics,2.0,50.0,17.0,100.0
1273,20-06-2023,20:39:00,1,Female,22.0,Beauty,1.0,50.0,25.5,50.0
1274,06-10-2023,09:01:00,2,Female,23.0,Clothing,2.0,500.0,185.0,1000.0
1275,02-03-2023,08:48:00,5,Male,43.0,Clothing,2.0,500.0,250.0,1000.0
1276,11-10-2022,18:54:00,140,Female,21.0,Beauty,4.0,25.0,27.0,100.0
1277,17-10-2023,21:20:00,80,Male,36.0,Clothing,4.0,25.0,12.75,100.0
1278,19-07-2023,06:19:00,28,Female,37.0,Clothing,4.0,25.0,6.75,100.0
1279,21-04-2022,22:55:00,116,Male,50.0,Clothing,1.0,500.0,170.0,500.0
1280,24-08-2023,09:15:00,116,Female,37.0,Clothing,3.0,500.0,255.0,1500.0
1281,14-03-2023,19:34:00,4,Female,29.0,Beauty,4.0,500.0,165.0,2000.0
1282,20-02-2023,20:05:00,23,Female,64.0,Electronics,4.0,50.0,48.5,200.0
1283,14-10-2023,20:15:00,1,Female,18.0,Electronics,1.0,500.0,130.0,500.0
1284,16-12-2022,11:43:00,145,Male,43.0,Clothing,4.0,50.0,18.0,200.0
1285,01-06-2023,21:55:00,130,Female,31.0,Electronics,1.0,25.0,12.25,25.0
1286,26-12-2022,17:23:00,111,Male,55.0,Electronics,2.0,25.0,28.5,50.0
1287,13-09-2022,08:03:00,120,Male,54.0,Clothing,4.0,25.0,7.0,100.0
1288,05-04-2022,11:56:00,26,Male,28.0,Clothing,4.0,30.0,9.0,120.0
1289,10-10-2023,19:35:00,83,Male,53.0,Electronics,2.0,30.0,16.2,60.0
1290,30-12-2022,22:40:00,66,Female,30.0,Beauty,2.0,300.0,318.0,600.0
1291,04-04-2022,11:19:00,72,Male,60.0,Clothing,2.0,300.0,153.0,600.0
1292,15-05-2022,08:20:00,88,Male,20.0,Beauty,4.0,300.0,90.0,1200.0
1293,01-07-2023,18:52:00,3,Male,50.0,Electronics,3.0,30.0,14.1,90.0
1294,24-01-2023,11:24:00,8,Female,23.0,Clothing,3.0,30.0,10.5,90.0
1295,04-11-2023,19:28:00,86,Female,27.0,Beauty,3.0,300.0,81.0,900.0
1296,26-11-2022,20:42:00,45,Female,22.0,Clothing,4.0,300.0,342.0,1200.0
1297,20-10-2023,22:32:00,21,Female,40.0,Electronics,2.0,500.0,535.0,1000.0
1298,02-05-2023,19:51:00,1,Male,27.0,Beauty,4.0,300.0,120.0,1200.0
1299,08-05-2022,18:58:00,11,Male,61.0,Electronics,2.0,500.0,250.0,1000.0
1300,08-08-2022,08:57:00,7,Female,19.0,Electronics,4.0,50.0,24.0,200.0
1301,24-09-2023,09:58:00,70,Male,30.0,Clothing,4.0,30.0,10.5,120.0
1302,21-12-2022,17:55:00,20,Male,57.0,Beauty,2.0,300.0,102.0,600.0
1303,19-03-2022,08:59:00,58,Male,19.0,Electronics,3.0,30.0,15.0,90.0
1304,26-09-2022,22:19:00,4,Female,37.0,Electronics,2.0,30.0,9.3,60.0
1305,05-04-2023,18:24:00,5,Female,18.0,Beauty,1.0,30.0,7.8,30.0
1306,11-11-2023,20:57:00,122,Male,54.0,Electronics,1.0,50.0,18.5,50.0
1307,29-01-2022,22:11:00,68,Female,26.0,Electronics,2.0,25.0,11.75,50.0
1308,19-06-2023,22:39:00,91,Female,34.0,Beauty,4.0,300.0,150.0,1200.0
1309,30-09-2022,16:50:00,93,Female,26.0,Beauty,1.0,25.0,9.5,25.0
1310,29-10-2022,21:31:00,74,Female,28.0,Beauty,1.0,25.0,24.75,25.0
1311,24-11-2023,15:22:00,84,Female,32.0,Beauty,4.0,25.0,9.25,100.0
1312,03-12-2022,17:28:00,73,Male,41.0,Clothing,4.0,30.0,29.1,120.0
1313,04-06-2023,09:22:00,10,Female,55.0,Beauty,3.0,500.0,170.0,1500.0
1314,23-05-2023,10:26:00,2,Male,52.0,Clothing,4.0,30.0,16.2,120.0
1315,31-08-2022,20:52:00,14,Male,47.0,Clothing,2.0,30.0,12.9,60.0
1316,21-07-2023,17:11:00,1,Female,48.0,Clothing,2.0,25.0,11.75,50.0
1317,25-08-2022,08:02:00,144,Male,22.0,Electronics,3.0,30.0,12.0,90.0
1318,25-12-2022,22:57:00,55,Male,61.0,Clothing,1.0,25.0,27.0,25.0
1319,25-11-2023,17:17:00,76,Male,31.0,Clothing,1.0,500.0,585.0,500.0
1320,02-11-2022,11:55:00,102,Female,28.0,Electronics,4.0,300.0,84.0,1200.0
1321,23-04-2023,22:54:00,155,Female,26.0,Electronics,2.0,25.0,10.5,50.0
1322,14-11-2022,09:56:00,10,Male,51.0,Electronics,1.0,500.0,250.0,500.0
1323,15-08-2022,10:49:00,136,Female,29.0,Beauty,3.0,300.0,114.0,900.0
1324,25-09-2023,20:29:00,56,Female,52.0,Electronics,3.0,50.0,55.0,150.0
1325,11-10-2022,19:47:00,18,Female,52.0,Electronics,2.0,25.0,26.75,50.0
1326,01-09-2023,22:35:00,66,Female,18.0,Clothing,3.0,25.0,28.75,75.0
1327,23-12-2023,21:16:00,118,Male,57.0,Electronics,3.0,50.0,58.0,150.0
1328,10-12-2023,07:49:00,60,Male,39.0,Beauty,2.0,50.0,24.5,100.0
1329,27-01-2022,10:39:00,119,Female,46.0,Electronics,4.0,25.0,9.25,100.0
1330,24-11-2023,17:49:00,20,Female,25.0,Beauty,4.0,50.0,48.0,200.0
1331,15-05-2022,09:29:00,36,Male,28.0,Electronics,3.0,30.0,13.8,90.0
1332,04-12-2023,10:02:00,146,Male,58.0,Electronics,4.0,300.0,123.0,1200.0
1333,01-11-2022,11:38:00,151,Female,54.0,Electronics,4.0,300.0,165.0,1200.0
1334,21-09-2022,20:37:00,60,Male,31.0,Electronics,3.0,300.0,366.0,900.0
1335,27-05-2022,08:45:00,117,Female,47.0,Beauty,4.0,30.0,8.7,120.0
1336,23-09-2022,13:27:00,74,Female,52.0,Beauty,3.0,50.0,21.5,150.0
1337,21-07-2023,19:56:00,2,Male,38.0,Clothing,1.0,500.0,225.0,500.0
1338,25-01-2022,19:55:00,31,Male,54.0,Beauty,2.0,50.0,19.0,100.0
1339,10-11-2022,10:34:00,132,Female,22.0,Electronics,2.0,25.0,7.5,50.0
1340,30-10-2023,20:55:00,92,Female,36.0,Clothing,4.0,300.0,348.0,1200.0
1341,30-01-2023,22:10:00,1,Male,31.0,Clothing,4.0,50.0,21.0,200.0
1342,18-09-2022,23:00:00,114,Female,43.0,Clothing,4.0,500.0,485.0,2000.0
1343,21-10-2023,20:10:00,87,Male,21.0,Electronics,2.0,25.0,28.5,50.0
1344,18-12-2022,06:12:00,144,Female,42.0,Beauty,1.0,30.0,11.1,30.0
1345,29-09-2022,17:50:00,98,Male,62.0,Electronics,1.0,30.0,11.4,30.0
1346,10-04-2022,10:01:00,112,Male,59.0,Clothing,2.0,500.0,130.0,1000.0
1347,21-11-2023,21:55:00,7,Male,42.0,Electronics,1.0,25.0,13.0,25.0
1348,25-10-2023,17:21:00,79,Female,35.0,Electronics,2.0,300.0,87.0,600.0
1349,08-12-2023,21:57:00,112,Female,57.0,Beauty,1.0,50.0,49.5,50.0
1350,08-11-2023,22:02:00,93,Male,25.0,Beauty,3.0,25.0,29.25,75.0
1351,02-10-2022,20:58:00,88,Female,56.0,Clothing,3.0,30.0,28.5,90.0
1352,19-10-2023,17:40:00,14,Male,57.0,Electronics,2.0,500.0,260.0,1000.0
1353,04-09-2023,21:59:00,3,Male,31.0,Electronics,1.0,500.0,235.0,500.0
1354,17-09-2023,09:34:00,5,Female,49.0,Beauty,4.0,50.0,26.5,200.0
1355,17-09-2023,13:19:00,107,Female,55.0,Electronics,1.0,500.0,155.0,500.0
1356,18-12-2023,21:31:00,11,Male,50.0,Electronics,3.0,500.0,245.0,1500.0
1357,20-03-2023,19:14:00,3,Female,40.0,Electronics,3.0,25.0,11.5,75.0
1358,04-05-2023,21:40:00,5,Female,32.0,Beauty,1.0,300.0,156.0,300.0
1359,17-05-2022,22:21:00,55,Male,50.0,Clothing,1.0,50.0,19.0,50.0
1360,18-06-2022,09:31:00,93,Male,42.0,Clothing,4.0,25.0,6.25,100.0
1361,12-09-2023,16:00:00,89,Female,34.0,Electronics,4.0,300.0,153.0,1200.0
1362,21-11-2023,18:53:00,104,Male,50.0,Clothing,1.0,25.0,11.0,25.0
1363,04-07-2023,20:27:00,33,Male,64.0,Beauty,1.0,25.0,7.75,25.0
1364,23-09-2023,17:04:00,72,Female,19.0,Beauty,1.0,500.0,250.0,500.0
1365,08-11-2023,20:22:00,18,Male,31.0,Clothing,1.0,300.0,156.0,300.0
1366,01-01-2022,11:34:00,25,Male,57.0,Clothing,2.0,50.0,23.5,100.0
1367,15-04-2022,11:38:00,16,Female,42.0,Electronics,1.0,50.0,15.5,50.0
1368,08-03-2022,21:29:00,145,Female,56.0,Clothing,4.0,300.0,132.0,1200.0
1369,10-10-2022,21:14:00,64,Male,23.0,Electronics,3.0,500.0,180.0,1500.0
1370,04-11-2022,22:51:00,90,Male,23.0,Electronics,2.0,30.0,36.0,60.0
1371,06-05-2022,06:52:00,41,Female,20.0,Beauty,1.0,25.0,13.5,25.0
1372,18-03-2022,10:53:00,60,Female,24.0,Beauty,3.0,500.0,145.0,1500.0
1373,02-10-2023,20:26:00,64,Female,25.0,Beauty,2.0,300.0,294.0,600.0
1374,23-03-2023,22:03:00,3,Female,59.0,Beauty,3.0,25.0,8.25,75.0
1375,01-10-2022,17:50:00,79,Male,32.0,Clothing,1.0,50.0,59.0,50.0
1376,15-07-2023,19:49:00,3,Female,64.0,Beauty,1.0,30.0,9.9,30.0
1377,21-03-2022,07:52:00,71,Female,46.0,Clothing,4.0,50.0,14.0,200.0
1378,28-04-2022,21:56:00,27,Male,50.0,Beauty,1.0,300.0,132.0,300.0
1379,02-01-2022,06:23:00,69,Female,47.0,Clothing,1.0,25.0,7.25,25.0
1380,09-02-2023,19:45:00,3,Male,56.0,Electronics,2.0,300.0,159.0,600.0
1381,26-10-2022,17:26:00,48,Female,44.0,Clothing,4.0,25.0,7.75,100.0
1382,20-05-2023,18:13:00,139,Female,53.0,Clothing,2.0,500.0,185.0,1000.0
1383,06-09-2023,09:13:00,68,Female,46.0,Beauty,3.0,30.0,14.1,90.0
1384,17-12-2023,20:23:00,106,Male,55.0,Clothing,1.0,500.0,260.0,500.0
1385,07-11-2023,19:22:00,55,Male,50.0,Electronics,3.0,500.0,505.0,1500.0
1386,19-12-2023,14:06:00,110,Female,54.0,Electronics,2.0,300.0,81.0,600.0
1387,26-07-2022,17:48:00,37,Male,44.0,Beauty,1.0,30.0,15.6,30.0
1388,13-10-2023,18:12:00,89,Male,50.0,Electronics,1.0,25.0,6.75,25.0
1389,27-09-2023,18:11:00,60,Male,21.0,Clothing,2.0,25.0,9.5,50.0
1390,24-10-2022,22:47:00,117,Male,39.0,Electronics,2.0,50.0,54.0,100.0
1391,01-03-2022,11:29:00,130,Male,42.0,Beauty,2.0,25.0,9.25,50.0
1392,12-09-2022,12:28:00,70,Male,27.0,Clothing,2.0,300.0,90.0,600.0
1393,08-10-2022,17:24:00,56,Female,22.0,Beauty,2.0,500.0,580.0,1000.0
1394,17-04-2022,20:06:00,14,Female,27.0,Clothing,1.0,500.0,250.0,500.0
1395,10-09-2023,14:18:00,91,Male,50.0,Electronics,2.0,500.0,130.0,1000.0
1396,07-06-2022,06:23:00,9,Female,55.0,Beauty,1.0,30.0,8.4,30.0
1397,01-01-2023,11:05:00,6,Female,30.0,Beauty,1.0,25.0,11.75,25.0
1398,19-07-2023,17:20:00,1,Female,48.0,Clothing,2.0,300.0,120.0,600.0
1399,28-01-2022,09:32:00,15,Female,64.0,Beauty,2.0,30.0,16.2,60.0
1400,12-09-2022,11:54:00,115,Male,53.0,Clothing,4.0,50.0,20.0,200.0
1401,01-10-2022,21:20:00,85,Female,62.0,Clothing,1.0,300.0,294.0,300.0
1402,24-06-2023,06:47:00,110,Female,41.0,Clothing,2.0,300.0,156.0,600.0
1403,25-03-2023,18:20:00,4,Male,32.0,Clothing,2.0,300.0,162.0,600.0
1404,20-08-2023,18:15:00,155,Male,46.0,Electronics,2.0,500.0,185.0,1000.0
1405,28-10-2023,20:08:00,91,Female,25.0,Clothing,4.0,300.0,342.0,1200.0
1406,22-06-2023,08:45:00,2,Female,22.0,Beauty,4.0,25.0,10.0,100.0
1407,10-04-2022,19:41:00,54,Female,46.0,Electronics,3.0,300.0,120.0,900.0
1408,28-08-2023,08:17:00,2,Female,64.0,Beauty,1.0,500.0,250.0,500.0
1409,22-11-2023,12:15:00,102,Female,21.0,Electronics,3.0,300.0,138.0,900.0
1410,16-10-2022,18:47:00,72,Female,29.0,Clothing,2.0,50.0,22.5,100.0
1411,24-11-2023,20:27:00,1,Male,62.0,Electronics,4.0,50.0,26.0,200.0
1412,13-10-2022,19:59:00,75,Female,19.0,Electronics,4.0,500.0,615.0,2000.0
1413,12-11-2023,19:33:00,104,Female,44.0,Beauty,3.0,25.0,30.75,75.0
1414,22-11-2023,21:28:00,4,Male,48.0,Beauty,4.0,25.0,11.25,100.0
1415,06-03-2022,07:11:00,146,Male,53.0,Clothing,2.0,30.0,15.3,60.0
1416,29-12-2022,10:47:00,111,Male,53.0,Electronics,4.0,500.0,125.0,2000.0
1417,26-12-2022,17:43:00,54,Male,43.0,Electronics,3.0,300.0,147.0,900.0
1418,17-09-2022,18:19:00,68,Female,60.0,Electronics,2.0,500.0,215.0,1000.0
1419,05-02-2023,18:42:00,3,Female,44.0,Clothing,3.0,30.0,9.3,90.0
1420,15-04-2022,07:01:00,138,Female,22.0,Clothing,4.0,500.0,205.0,2000.0
1421,17-01-2022,07:07:00,59,Female,37.0,Clothing,3.0,500.0,185.0,1500.0
1422,07-05-2022,20:41:00,35,Female,28.0,Clothing,3.0,30.0,13.5,90.0
1423,15-06-2022,07:56:00,131,Female,27.0,Clothing,1.0,25.0,11.0,25.0
1424,05-09-2023,21:32:00,54,Male,57.0,Beauty,4.0,300.0,111.0,1200.0
1425,02-12-2023,22:15:00,1,Female,55.0,Electronics,4.0,30.0,10.2,120.0
1426,12-12-2023,11:32:00,114,Male,23.0,Electronics,3.0,50.0,25.0,150.0
1427,15-07-2023,18:36:00,92,Male,25.0,Electronics,1.0,25.0,11.5,25.0
1428,09-09-2023,18:44:00,96,Female,40.0,Electronics,4.0,50.0,57.0,200.0
1429,22-11-2023,13:14:00,102,Male,64.0,Electronics,2.0,25.0,12.0,50.0
1430,31-10-2023,18:25:00,22,Female,43.0,Electronics,3.0,300.0,132.0,900.0
1431,28-09-2023,21:28:00,114,Male,63.0,Electronics,4.0,300.0,312.0,1200.0
1432,25-12-2022,06:24:00,67,Female,42.0,Electronics,2.0,500.0,245.0,1000.0
1433,16-01-2022,11:41:00,113,Male,29.0,Beauty,4.0,50.0,15.5,200.0
1434,04-02-2022,10:02:00,147,Female,43.0,Electronics,2.0,25.0,7.0,50.0
1435,27-10-2022,13:31:00,61,Female,30.0,Beauty,3.0,300.0,114.0,900.0
1436,20-01-2023,11:29:00,1,Female,57.0,Clothing,4.0,30.0,9.9,120.0
1437,04-09-2023,19:19:00,76,Female,35.0,Electronics,4.0,300.0,372.0,1200.0
1438,07-01-2022,10:00:00,72,Female,42.0,Clothing,1.0,30.0,13.8,30.0
1439,18-11-2023,20:53:00,76,Male,50.0,Clothing,3.0,25.0,7.25,75.0
1440,01-09-2023,19:20:00,86,Male,64.0,Clothing,2.0,300.0,354.0,600.0
1441,04-10-2023,21:38:00,63,Male,57.0,Beauty,4.0,300.0,354.0,1200.0
1442,16-02-2023,11:02:00,96,Female,60.0,Clothing,4.0,25.0,11.25,100.0
1443,18-06-2022,19:37:00,81,Male,29.0,Clothing,2.0,300.0,147.0,600.0
1444,29-04-2022,06:18:00,135,Female,61.0,Clothing,3.0,30.0,14.1,90.0
1445,19-04-2022,06:16:00,31,Female,53.0,Electronics,1.0,300.0,129.0,300.0
1446,23-01-2022,18:55:00,155,Male,21.0,Electronics,1.0,50.0,23.5,50.0
1447,30-05-2022,22:21:00,137,Male,22.0,Beauty,4.0,500.0,155.0,2000.0
1448,16-05-2022,06:28:00,51,Female,54.0,Beauty,2.0,30.0,9.3,60.0
1449,26-04-2022,18:42:00,12,Male,25.0,Electronics,4.0,50.0,23.5,200.0
1450,16-07-2023,08:52:00,1,Female,59.0,Beauty,2.0,25.0,10.25,50.0
1451,23-09-2022,12:10:00,94,Female,45.0,Electronics,1.0,30.0,13.2,30.0
1452,06-08-2023,17:41:00,3,Female,48.0,Clothing,3.0,500.0,185.0,1500.0
1453,14-10-2023,13:24:00,113,Female,26.0,Clothing,2.0,500.0,205.0,1000.0
1454,25-06-2022,11:18:00,22,Female,46.0,Beauty,1.0,25.0,6.75,25.0
1455,27-08-2022,21:35:00,32,Male,31.0,Electronics,4.0,25.0,13.75,100.0
1456,02-09-2022,18:49:00,85,Male,57.0,Electronics,2.0,30.0,37.2,60.0
1457,25-03-2023,21:31:00,140,Female,58.0,Beauty,3.0,300.0,108.0,900.0
1458,09-10-2023,19:21:00,95,Female,39.0,Electronics,4.0,25.0,9.75,100.0
1459,10-11-2023,06:46:00,13,Male,28.0,Clothing,4.0,300.0,144.0,1200.0
1460,25-01-2023,19:42:00,4,Male,40.0,Beauty,1.0,50.0,22.0,50.0
1461,01-05-2023,08:43:00,63,Female,18.0,Beauty,2.0,500.0,180.0,1000.0
1462,13-11-2023,10:42:00,124,Male,63.0,Electronics,4.0,300.0,114.0,1200.0
1463,29-07-2022,19:45:00,98,Female,54.0,Beauty,3.0,500.0,170.0,1500.0
1464,13-11-2022,10:06:00,80,Male,38.0,Electronics,2.0,300.0,126.0,600.0
1465,17-04-2023,09:36:00,131,Female,43.0,Electronics,3.0,50.0,26.0,150.0
1466,16-01-2023,22:27:00,64,Male,63.0,Electronics,4.0,25.0,10.75,100.0
1467,13-08-2023,19:31:00,89,Female,53.0,Electronics,3.0,50.0,14.0,150.0
1468,08-11-2023,13:14:00,73,Male,40.0,Electronics,1.0,25.0,9.75,25.0
1469,08-12-2023,17:22:00,3,Male,18.0,Beauty,3.0,25.0,12.5,75.0
1470,26-06-2023,19:47:00,1,Female,57.0,Clothing,2.0,500.0,165.0,1000.0
1471,25-06-2023,10:34:00,30,Male,32.0,Clothing,3.0,50.0,13.0,150.0
1472,18-12-2023,15:22:00,74,Female,38.0,Beauty,3.0,300.0,150.0,900.0
1473,19-03-2022,09:06:00,30,Male,64.0,Beauty,1.0,50.0,13.0,50.0
1474,15-05-2022,20:49:00,84,Female,26.0,Clothing,3.0,500.0,255.0,1500.0
1475,04-10-2022,07:03:00,132,Male,26.0,Clothing,3.0,25.0,10.75,75.0
1476,11-11-2022,22:27:00,130,Female,27.0,Clothing,4.0,500.0,555.0,2000.0
1477,08-01-2023,21:59:00,3,Male,43.0,Clothing,4.0,30.0,15.6,120.0
1478,31-08-2023,09:18:00,1,Female,58.0,Clothing,2.0,30.0,13.5,60.0
1479,31-05-2022,22:24:00,108,Male,52.0,Electronics,4.0,300.0,162.0,1200.0
1480,26-11-2023,18:05:00,3,Female,42.0,Beauty,4.0,500.0,165.0,2000.0
1481,09-11-2023,17:22:00,20,Female,43.0,Electronics,4.0,300.0,114.0,1200.0
1482,10-02-2023,22:22:00,1,Female,28.0,Clothing,4.0,300.0,114.0,1200.0
1483,05-03-2023,19:53:00,1,Male,55.0,Clothing,1.0,30.0,8.7,30.0
1484,23-11-2022,09:29:00,22,Female,19.0,Clothing,4.0,300.0,147.0,1200.0
1485,24-09-2022,18:29:00,66,Male,24.0,Electronics,1.0,30.0,15.6,30.0
1486,22-11-2023,08:58:00,4,Female,35.0,Electronics,1.0,25.0,8.75,25.0
1487,01-02-2023,19:01:00,131,Male,44.0,Clothing,4.0,500.0,140.0,2000.0
1488,12-11-2022,19:24:00,9,Female,51.0,Electronics,3.0,300.0,126.0,900.0
1489,28-04-2023,18:30:00,2,Male,44.0,Electronics,1.0,30.0,10.5,30.0
1490,26-10-2022,07:15:00,155,Male,34.0,Clothing,3.0,50.0,17.0,150.0
1491,26-05-2023,22:14:00,107,Female,60.0,Electronics,3.0,300.0,129.0,900.0
1492,26-08-2023,22:09:00,146,Male,61.0,Beauty,4.0,25.0,10.0,100.0
1493,26-11-2023,21:49:00,58,Male,41.0,Beauty,2.0,25.0,6.75,50.0
1494,23-10-2022,19:29:00,74,Female,42.0,Beauty,4.0,50.0,62.5,200.0
1495,14-03-2023,22:37:00,113,Male,24.0,Beauty,2.0,30.0,16.2,60.0
1496,03-09-2022,15:05:00,110,Male,23.0,Clothing,2.0,300.0,120.0,600.0
1497,19-11-2022,21:44:00,109,Male,41.0,Clothing,4.0,30.0,32.4,120.0
1498,29-08-2022,17:08:00,51,Female,50.0,Clothing,4.0,25.0,12.5,100.0
1499,23-09-2022,09:46:00,3,Male,46.0,Beauty,2.0,30.0,11.7,60.0
1500,20-04-2022,08:36:00,53,Female,60.0,Beauty,4.0,25.0,8.5,100.0
1501,31-01-2023,18:00:00,1,Male,39.0,Electronics,2.0,30.0,13.5,60.0
1502,08-04-2023,08:30:00,152,Male,43.0,Electronics,3.0,50.0,18.0,150.0
1503,17-10-2022,18:28:00,67,Male,45.0,Beauty,4.0,500.0,605.0,2000.0
1504,25-01-2023,17:01:00,4,Female,38.0,Beauty,3.0,50.0,25.5,150.0
1505,30-10-2022,08:00:00,98,Male,24.0,Beauty,1.0,50.0,14.5,50.0
1506,09-01-2022,07:31:00,52,Male,34.0,Beauty,3.0,500.0,245.0,1500.0
1507,27-12-2022,22:14:00,95,Female,37.0,Electronics,3.0,500.0,520.0,1500.0
1508,08-04-2022,20:32:00,90,Male,58.0,Beauty,2.0,300.0,81.0,600.0
1509,25-11-2022,20:40:00,67,Female,37.0,Electronics,3.0,300.0,129.0,900.0
1510,20-11-2022,18:21:00,124,Female,39.0,Beauty,4.0,50.0,19.0,200.0
1511,09-04-2022,21:36:00,45,Male,45.0,Beauty,2.0,50.0,13.5,100.0
1512,20-12-2023,20:05:00,105,Female,57.0,Beauty,1.0,25.0,13.25,25.0
1513,01-10-2022,21:47:00,19,Male,24.0,Electronics,4.0,25.0,31.0,100.0
1514,12-07-2022,10:55:00,59,Female,18.0,Electronics,1.0,300.0,75.0,300.0
1515,04-02-2023,21:49:00,107,Female,49.0,Clothing,3.0,300.0,135.0,900.0
1516,09-11-2022,17:19:00,54,Male,30.0,Beauty,4.0,25.0,24.5,100.0
1517,21-02-2023,08:46:00,2,Female,47.0,Clothing,4.0,25.0,6.75,100.0
1518,18-05-2023,20:03:00,3,Female,40.0,Clothing,1.0,30.0,12.6,30.0
1519,08-01-2022,07:35:00,139,Female,36.0,Electronics,4.0,30.0,9.3,120.0
1520,21-11-2022,15:28:00,88,Female,49.0,Electronics,4.0,25.0,10.5,100.0
1521,23-07-2023,19:08:00,30,Female,47.0,Clothing,4.0,30.0,12.9,120.0
1522,14-11-2022,08:35:00,48,Male,46.0,Beauty,3.0,500.0,235.0,1500.0
1523,31-12-2023,20:40:00,150,Female,62.0,Electronics,1.0,300.0,330.0,300.0
1524,26-10-2022,22:10:00,115,Male,46.0,Beauty,4.0,300.0,321.0,1200.0
1525,13-12-2022,13:35:00,106,Female,47.0,Beauty,2.0,25.0,12.0,50.0
1526,25-09-2022,15:06:00,84,Male,33.0,Clothing,2.0,50.0,26.5,100.0
1527,29-09-2023,08:30:00,1,Male,57.0,Clothing,2.0,25.0,11.75,50.0
1528,06-07-2023,19:44:00,126,Female,36.0,Clothing,2.0,30.0,12.3,60.0
1529,17-09-2022,22:38:00,105,Female,35.0,Clothing,3.0,50.0,17.0,150.0
